id_voo,numero_voo,id_aeroporto_origem,id_aeroporto_destino,data_partida,data_chegada,status
315,AV9401,17288,12053,2023-08-30 15:27:23,2023-08-31 03:57:23,Atrasado
316,AV8872,14876,12113,2024-12-27 01:03:13,2024-12-27 11:33:13,Programado
317,AV6288,8373,177,2024-03-11 00:41:20,2024-03-11 06:40:20,Concluído
318,AV7795,17121,8110,2023-12-13 01:01:35,2023-12-13 03:26:35,Programado
319,AV8210,6683,5236,2024-11-07 05:53:24,2024-11-07 09:34:24,Concluído
320,AV3431,10564,3680,2025-01-27 12:36:40,2025-01-28 01:55:40,Concluído
321,AV1709,19323,15751,2025-03-13 15:36:38,2025-03-14 06:03:38,Cancelado
322,AV9923,580,1936,2024-04-10 03:55:25,2024-04-10 10:58:25,Atrasado
323,AV6117,5962,17500,2024-03-04 06:42:23,2024-03-04 16:14:23,Concluído
324,AV1762,12046,7536,2025-09-23 03:11:43,2025-09-23 15:17:43,Concluído
325,AV4155,6729,14540,2024-08-11 12:37:12,2024-08-11 19:06:12,Cancelado
326,AV2543,9077,16369,2025-09-24 21:56:48,2025-09-25 08:14:48,Atrasado
327,AV3048,5588,11525,2023-12-04 14:19:59,2023-12-04 19:11:59,Cancelado
328,AV5086,3657,16874,2025-11-24 08:01:08,2025-11-24 18:13:08,Programado
329,AV1602,17774,5480,2023-04-11 20:25:36,2023-04-12 03:28:36,Atrasado
330,AV8758,14238,1840,2024-05-24 12:28:25,2024-05-25 01:33:25,Cancelado
331,AV2007,15737,10035,2025-07-11 18:57:39,2025-07-12 02:21:39,Concluído
332,AV3259,4174,8576,2025-02-25 08:18:40,2025-02-25 16:52:40,Cancelado
333,AV1042,18753,6930,2024-04-28 05:15:22,2024-04-28 11:20:22,Cancelado
334,AV3515,476,8055,2025-01-16 19:08:20,2025-01-16 21:11:20,Cancelado
335,AV4331,9278,7732,2025-07-05 13:37:11,2025-07-05 17:39:11,Cancelado
336,AV5614,9354,4989,2025-09-10 10:12:06,2025-09-11 00:22:06,Cancelado
337,AV6584,8821,9787,2025-11-10 04:39:08,2025-11-10 13:47:08,Concluído
338,AV9832,11960,11364,2023-04-30 07:25:24,2023-04-30 16:07:24,Concluído
339,AV5644,9166,289,2023-01-24 03:58:58,2023-01-24 15:55:58,Programado
340,AV6196,4235,10172,2025-04-11 14:39:04,2025-04-11 22:00:04,Concluído
341,AV3791,8482,6210,2024-11-01 17:23:20,2024-11-02 00:24:20,Cancelado
342,AV7573,16611,1141,2025-08-06 18:51:47,2025-08-07 00:24:47,Concluído
343,AV5642,3818,3980,2025-06-04 06:59:49,2025-06-04 08:07:49,Programado
344,AV6370,2215,10808,2025-11-14 04:13:49,2025-11-14 08:05:49,Atrasado
345,AV4194,5629,7207,2025-03-27 01:39:57,2025-03-27 02:22:57,Atrasado
346,AV9249,1207,9861,2025-01-10 01:07:37,2025-01-10 14:59:37,Atrasado
347,AV8328,14429,4435,2023-09-02 21:02:41,2023-09-02 22:34:41,Concluído
348,AV7699,10329,17563,2024-04-23 08:13:29,2024-04-23 20:23:29,Concluído
349,AV7493,11027,15381,2024-05-26 14:41:53,2024-05-26 23:27:53,Atrasado
350,AV6394,1962,12928,2024-05-02 19:39:57,2024-05-03 00:52:57,Concluído
351,AV6693,425,9798,2024-05-15 06:23:59,2024-05-15 09:14:59,Programado
352,AV6187,14181,5018,2025-05-07 17:11:47,2025-05-08 03:13:47,Atrasado
353,AV1009,18253,10407,2025-08-09 21:08:55,2025-08-10 10:17:55,Atrasado
354,AV3790,19785,1095,2024-10-25 08:23:43,2024-10-25 12:19:43,Atrasado
355,AV1583,6758,10952,2024-06-23 06:30:49,2024-06-23 12:09:49,Programado
356,AV8483,16876,5537,2024-01-28 00:35:29,2024-01-28 12:58:29,Atrasado
357,AV6640,19933,16232,2024-08-12 00:11:47,2024-08-12 10:37:47,Cancelado
358,AV8020,14507,19218,2025-05-25 14:12:27,2025-05-25 16:24:27,Concluído
359,AV6333,6171,9470,2023-07-19 16:02:57,2023-07-20 02:35:57,Atrasado
360,AV6002,19969,18597,2025-02-21 14:26:48,2025-02-22 05:20:48,Atrasado
361,AV2206,14862,13572,2025-08-29 17:19:47,2025-08-29 20:23:47,Atrasado
362,AV9132,6137,11697,2023-01-17 21:51:21,2023-01-18 03:50:21,Programado
363,AV6832,2550,10515,2024-07-12 00:21:30,2024-07-12 08:47:30,Programado
364,AV2362,15580,16370,2025-06-27 17:53:29,2025-06-28 06:13:29,Cancelado
365,AV7906,9751,12117,2025-05-09 08:33:55,2025-05-09 20:19:55,Cancelado
366,AV5622,12023,14634,2025-09-17 15:49:34,2025-09-18 03:11:34,Cancelado
367,AV5499,9205,4236,2023-01-17 21:54:48,2023-01-17 23:14:48,Programado
368,AV5183,19547,4546,2023-03-09 06:24:55,2023-03-09 10:16:55,Concluído
369,AV9410,13508,17783,2023-02-09 13:16:24,2023-02-10 01:36:24,Cancelado
370,AV6975,1375,9882,2023-04-02 03:49:20,2023-04-02 13:18:20,Concluído
371,AV3014,18767,714,2025-06-09 23:40:46,2025-06-10 11:27:46,Cancelado
372,AV2721,11178,7092,2025-06-08 23:22:06,2025-06-09 00:41:06,Cancelado
373,AV7860,6607,1467,2023-10-29 23:04:42,2023-10-30 10:40:42,Concluído
374,AV8851,1325,5664,2022-12-26 23:25:10,2022-12-27 05:41:10,Programado
375,AV4533,16240,2433,2024-02-03 00:21:05,2024-02-03 08:33:05,Atrasado
376,AV4478,1684,9855,2024-08-29 07:09:20,2024-08-29 20:14:20,Cancelado
377,AV3867,4650,7722,2023-12-20 13:17:36,2023-12-20 20:27:36,Concluído
378,AV4050,9106,5291,2023-03-06 03:36:32,2023-03-06 17:57:32,Concluído
379,AV7712,7896,17379,2023-03-03 23:27:38,2023-03-04 08:50:38,Cancelado
380,AV4622,9614,16620,2023-05-26 04:15:19,2023-05-26 17:37:19,Concluído
381,AV2817,9652,12449,2023-06-29 01:13:43,2023-06-29 03:20:43,Programado
382,AV9424,18402,4539,2024-03-06 04:40:33,2024-03-06 07:56:33,Concluído
383,AV2376,15298,10145,2023-11-14 22:26:33,2023-11-15 00:51:33,Programado
384,AV5311,2541,11639,2023-04-30 12:36:03,2023-05-01 00:53:03,Atrasado
385,AV1137,12040,12556,2023-01-25 05:22:38,2023-01-25 08:48:38,Concluído
386,AV5834,1078,8746,2023-05-09 20:30:32,2023-05-09 23:19:32,Cancelado
387,AV5724,9607,16503,2024-10-30 21:43:07,2024-10-30 22:38:07,Atrasado
388,AV2339,17369,1518,2025-08-31 03:48:19,2025-08-31 14:22:19,Concluído
389,AV3011,16443,16598,2024-09-05 04:47:47,2024-09-05 18:51:47,Concluído
390,AV2285,16052,191,2024-07-29 11:09:25,2024-07-29 12:58:25,Concluído
391,AV8083,5239,12601,2023-05-28 05:40:39,2023-05-28 17:55:39,Programado
392,AV8869,5461,15067,2023-05-08 20:44:31,2023-05-09 10:57:31,Programado
393,AV3831,5282,12457,2023-10-03 14:03:08,2023-10-03 17:33:08,Atrasado
394,AV2358,975,16805,2024-07-10 21:23:13,2024-07-11 08:26:13,Cancelado
395,AV4642,19017,5101,2023-08-27 21:55:22,2023-08-28 12:12:22,Atrasado
396,AV5683,5797,2694,2025-02-28 07:26:00,2025-02-28 19:53:00,Atrasado
397,AV1169,1195,13226,2025-06-30 12:14:20,2025-06-30 15:58:20,Cancelado
398,AV6508,7171,6147,2024-07-27 01:36:03,2024-07-27 05:31:03,Atrasado
399,AV1697,18921,2737,2025-09-17 05:07:10,2025-09-17 10:21:10,Cancelado
400,AV1172,17934,5192,2025-11-20 10:30:31,2025-11-20 21:40:31,Concluído
401,AV7620,8530,8822,2024-07-22 15:41:58,2024-07-22 17:37:58,Concluído
402,AV9187,17755,3558,2025-06-23 10:52:17,2025-06-23 18:36:17,Concluído
403,AV7969,6366,18769,2025-09-07 05:19:30,2025-09-07 06:09:30,Programado
404,AV5397,8234,14510,2023-04-05 09:11:19,2023-04-05 16:19:19,Atrasado
405,AV2711,1862,13336,2022-12-16 21:16:09,2022-12-17 04:22:09,Cancelado
406,AV5388,3995,12928,2025-03-29 14:01:10,2025-03-29 22:32:10,Cancelado
407,AV3976,13727,5780,2023-03-14 14:47:58,2023-03-14 21:12:58,Concluído
408,AV7260,44,11863,2024-05-18 03:37:14,2024-05-18 15:22:14,Cancelado
409,AV9699,11097,6684,2024-11-27 06:08:12,2024-11-27 21:01:12,Programado
410,AV7083,12326,4657,2024-07-17 03:26:31,2024-07-17 05:56:31,Concluído
411,AV4165,16653,6272,2024-02-12 01:19:50,2024-02-12 03:38:50,Programado
412,AV1413,8101,2108,2023-11-15 13:52:23,2023-11-15 21:57:23,Concluído
413,AV2843,19493,679,2024-01-24 02:24:19,2024-01-24 15:51:19,Concluído
414,AV4547,13522,2599,2024-07-19 17:55:50,2024-07-20 03:27:50,Programado
415,AV3599,17942,7136,2025-10-19 18:55:37,2025-10-20 07:14:37,Programado
416,AV1078,18893,8341,2024-04-05 03:47:16,2024-04-05 13:36:16,Atrasado
417,AV7380,6002,4590,2023-01-18 13:09:08,2023-01-19 02:27:08,Atrasado
418,AV7247,10705,17618,2023-06-30 09:48:36,2023-06-30 22:27:36,Atrasado
419,AV7648,15444,12055,2023-05-17 17:49:09,2023-05-17 20:14:09,Programado
420,AV7271,12804,11733,2024-01-25 15:12:39,2024-01-26 05:44:39,Programado
421,AV5330,16116,16090,2023-09-23 12:18:41,2023-09-23 20:35:41,Atrasado
422,AV9433,12608,8215,2023-08-18 09:25:13,2023-08-18 15:46:13,Cancelado
423,AV9297,8221,12977,2024-05-21 05:33:44,2024-05-21 17:02:44,Concluído
424,AV7337,5992,10439,2024-06-20 07:12:41,2024-06-20 17:16:41,Atrasado
425,AV4221,9899,11372,2025-03-09 02:40:14,2025-03-09 16:53:14,Cancelado
426,AV9221,7622,9276,2024-01-08 20:04:03,2024-01-09 08:30:03,Atrasado
427,AV3341,15326,15667,2024-03-16 04:11:56,2024-03-16 12:11:56,Concluído
428,AV4733,16523,8105,2023-11-17 13:12:53,2023-11-17 20:22:53,Atrasado
429,AV9576,6339,8253,2025-01-26 00:19:46,2025-01-26 12:50:46,Programado
430,AV4222,17361,2922,2023-01-05 11:06:39,2023-01-05 16:44:39,Programado
431,AV8132,11619,15062,2025-06-29 13:37:42,2025-06-30 04:00:42,Programado
432,AV4887,13507,12528,2024-03-18 23:10:58,2024-03-19 09:20:58,Cancelado
433,AV2401,14740,17921,2024-09-16 00:24:24,2024-09-16 03:55:24,Concluído
434,AV1702,3345,5969,2023-01-24 13:43:59,2023-01-24 21:13:59,Concluído
435,AV2165,7461,1487,2025-01-21 01:20:37,2025-01-21 04:34:37,Concluído
436,AV3541,19006,15772,2025-08-30 04:41:09,2025-08-30 10:14:09,Cancelado
437,AV4622,8596,11673,2023-02-01 06:48:02,2023-02-01 19:39:02,Cancelado
438,AV2387,5614,1438,2024-06-19 06:45:45,2024-06-19 17:40:45,Concluído
439,AV5448,15544,329,2025-03-23 18:36:03,2025-03-23 20:35:03,Cancelado
440,AV2808,2325,12614,2024-08-08 08:33:10,2024-08-08 17:06:10,Programado
441,AV9429,6329,19252,2023-05-27 07:53:46,2023-05-27 20:07:46,Atrasado
442,AV4959,2514,4210,2025-10-17 02:08:46,2025-10-17 14:01:46,Programado
443,AV3236,925,3312,2025-09-06 08:04:08,2025-09-06 21:06:08,Cancelado
444,AV5712,11225,7234,2025-03-15 07:24:20,2025-03-15 10:47:20,Programado
445,AV9341,11163,2381,2023-12-21 09:29:28,2023-12-21 20:00:28,Cancelado
446,AV1532,11558,10412,2023-06-25 16:09:47,2023-06-25 22:11:47,Programado
447,AV5993,13039,6170,2025-06-04 13:13:45,2025-06-04 21:21:45,Atrasado
448,AV2058,4147,3531,2023-03-12 18:51:45,2023-03-13 06:17:45,Programado
449,AV3973,4855,3765,2023-03-01 00:30:23,2023-03-01 09:09:23,Concluído
450,AV2151,5110,4385,2023-12-03 19:53:31,2023-12-03 20:56:31,Concluído
451,AV1445,10573,802,2023-07-17 22:46:29,2023-07-18 10:17:29,Atrasado
452,AV6552,927,9106,2023-02-10 02:32:02,2023-02-10 10:39:02,Cancelado
453,AV9931,5845,12689,2024-09-25 01:52:45,2024-09-25 03:34:45,Atrasado
454,AV2366,18628,6005,2023-05-04 03:15:46,2023-05-04 14:43:46,Cancelado
455,AV1452,5275,9318,2025-01-13 11:15:16,2025-01-13 12:41:16,Concluído
456,AV5707,1232,17145,2024-07-28 08:17:34,2024-07-28 19:48:34,Cancelado
457,AV4548,15590,5433,2023-03-13 16:03:37,2023-03-14 01:15:37,Cancelado
458,AV5210,10037,10909,2022-11-26 20:58:18,2022-11-27 06:59:18,Atrasado
459,AV4188,14841,12612,2024-05-10 17:06:49,2024-05-10 20:29:49,Cancelado
460,AV6661,11005,3470,2025-06-30 06:00:18,2025-06-30 19:07:18,Concluído
461,AV4751,1698,768,2024-07-18 14:24:42,2024-07-19 04:06:42,Concluído
462,AV2245,9931,3934,2024-04-17 21:47:06,2024-04-17 22:46:06,Cancelado
463,AV5616,1290,8479,2025-04-03 09:47:37,2025-04-03 17:41:37,Atrasado
464,AV3609,5285,3197,2025-04-14 20:17:17,2025-04-14 22:09:17,Atrasado
465,AV4177,9077,12835,2024-09-30 18:57:36,2024-10-01 07:02:36,Programado
466,AV3354,7988,882,2025-01-26 22:18:21,2025-01-27 05:49:21,Atrasado
467,AV1036,2058,12451,2025-10-21 07:11:21,2025-10-21 13:24:21,Cancelado
468,AV9082,1958,2901,2025-03-19 03:03:22,2025-03-19 09:17:22,Cancelado
469,AV6381,19006,979,2023-08-28 18:15:14,2023-08-28 20:20:14,Cancelado
470,AV2372,5626,5068,2025-07-23 14:14:35,2025-07-23 22:38:35,Cancelado
471,AV8411,1294,18760,2025-08-08 03:24:38,2025-08-08 13:29:38,Concluído
472,AV7202,11474,4268,2023-03-20 12:38:07,2023-03-20 23:08:07,Atrasado
473,AV4801,12646,6768,2024-10-03 12:11:41,2024-10-03 13:53:41,Programado
474,AV4225,4703,18106,2024-10-12 18:00:11,2024-10-13 05:57:11,Programado
475,AV2991,1396,1982,2025-11-23 11:05:51,2025-11-23 13:03:51,Cancelado
476,AV8784,1226,12925,2024-04-22 11:53:53,2024-04-22 17:16:53,Cancelado
477,AV5951,5616,17248,2024-06-06 13:14:36,2024-06-06 15:10:36,Atrasado
478,AV6498,5124,10895,2025-09-16 04:48:04,2025-09-16 16:18:04,Concluído
479,AV3283,6891,19417,2024-03-05 08:10:08,2024-03-05 10:49:08,Atrasado
480,AV3204,417,2007,2025-09-28 06:15:53,2025-09-28 15:54:53,Programado
481,AV4199,15584,9405,2023-07-23 13:04:29,2023-07-23 21:42:29,Concluído
482,AV4271,8133,10989,2025-02-06 00:10:00,2025-02-06 04:36:00,Cancelado
483,AV8196,3087,10395,2025-03-25 14:57:40,2025-03-26 02:12:40,Concluído
484,AV1923,19413,13259,2025-10-26 00:30:29,2025-10-26 11:29:29,Cancelado
485,AV4903,10361,8582,2024-02-05 06:06:15,2024-02-05 11:47:15,Programado
486,AV9912,17241,3773,2022-12-18 06:26:23,2022-12-18 16:43:23,Cancelado
487,AV8843,3926,16407,2024-10-09 01:13:32,2024-10-09 09:15:32,Programado
488,AV3846,16340,1896,2023-01-08 16:46:33,2023-01-08 18:23:33,Atrasado
489,AV8272,19442,803,2023-07-09 07:01:32,2023-07-09 17:44:32,Concluído
490,AV2499,2610,6098,2024-02-07 03:37:24,2024-02-07 05:17:24,Atrasado
491,AV1450,18318,329,2025-07-14 07:26:56,2025-07-14 10:31:56,Concluído
492,AV3204,7283,16557,2025-02-02 18:20:58,2025-02-02 22:58:58,Programado
493,AV3238,11898,9578,2025-01-21 21:04:31,2025-01-22 07:57:31,Cancelado
494,AV9436,9096,11763,2023-06-10 16:14:43,2023-06-11 02:05:43,Programado
495,AV1741,6913,2954,2024-06-03 16:28:59,2024-06-04 00:10:59,Atrasado
496,AV9110,11170,4091,2025-05-02 06:06:22,2025-05-02 07:28:22,Atrasado
497,AV4725,5859,4153,2023-07-22 13:08:32,2023-07-22 22:27:32,Atrasado
498,AV4292,5908,16317,2025-11-25 10:23:56,2025-11-25 22:44:56,Atrasado
499,AV2455,3757,8825,2024-11-30 02:19:56,2024-11-30 16:58:56,Concluído
500,AV3949,14517,13234,2023-10-28 01:04:35,2023-10-28 07:31:35,Programado
501,AV4428,15661,4490,2024-07-19 00:20:26,2024-07-19 14:26:26,Atrasado
502,AV8633,5882,542,2025-01-22 12:23:36,2025-01-22 20:25:36,Atrasado
503,AV2441,5115,19426,2023-01-07 15:12:35,2023-01-08 02:47:35,Programado
504,AV4036,3901,3485,2025-08-15 09:22:24,2025-08-15 10:44:24,Cancelado
505,AV7649,16510,11655,2024-05-22 15:44:23,2024-05-22 18:56:23,Atrasado
506,AV6976,14887,2203,2023-07-27 04:41:28,2023-07-27 17:57:28,Concluído
507,AV4664,2616,7955,2023-06-13 18:03:53,2023-06-14 07:44:53,Cancelado
508,AV4619,5708,8816,2024-03-31 05:35:22,2024-03-31 16:40:22,Programado
509,AV5196,15152,16181,2023-03-27 20:27:25,2023-03-28 02:13:25,Programado
510,AV8155,19955,2691,2023-04-18 18:05:20,2023-04-18 19:42:20,Concluído
511,AV8058,12306,13933,2024-08-15 04:15:12,2024-08-15 18:07:12,Programado
512,AV3900,12372,6417,2024-05-18 10:06:25,2024-05-18 22:08:25,Programado
513,AV7241,9398,9838,2025-10-05 09:31:50,2025-10-05 19:33:50,Programado
514,AV3737,3021,18410,2024-12-05 08:32:19,2024-12-05 10:45:19,Cancelado
515,AV8891,7933,9261,2023-11-09 03:31:17,2023-11-09 11:27:17,Atrasado
516,AV9759,11681,449,2023-04-02 22:38:21,2023-04-03 10:03:21,Cancelado
517,AV1059,7338,18523,2025-06-16 15:03:30,2025-06-17 04:43:30,Atrasado
518,AV6699,8920,4157,2023-03-21 05:59:09,2023-03-21 12:57:09,Concluído
519,AV8781,17448,18595,2024-12-17 13:42:09,2024-12-18 00:47:09,Concluído
520,AV4590,6201,8363,2024-10-19 15:26:03,2024-10-19 22:32:03,Atrasado
521,AV3610,13419,10909,2024-01-11 20:10:17,2024-01-12 10:57:17,Atrasado
522,AV6681,18585,254,2023-01-31 14:28:21,2023-02-01 05:09:21,Atrasado
523,AV5505,8339,14509,2024-02-22 07:58:21,2024-02-22 19:20:21,Concluído
524,AV8009,2187,15323,2023-02-01 12:04:14,2023-02-02 02:53:14,Cancelado
525,AV4237,14207,8941,2023-08-18 09:26:32,2023-08-18 11:17:32,Programado
526,AV2937,4030,4340,2022-12-29 11:52:19,2022-12-30 02:40:19,Programado
527,AV7983,12790,11959,2024-04-03 12:42:54,2024-04-04 02:46:54,Concluído
528,AV3832,11254,8776,2023-07-06 04:59:07,2023-07-06 19:17:07,Programado
529,AV1849,4888,3560,2023-03-25 07:16:19,2023-03-25 14:04:19,Programado
530,AV3625,13242,19069,2025-11-02 06:13:55,2025-11-02 10:35:55,Cancelado
531,AV5127,15122,19222,2024-09-30 11:36:06,2024-10-01 02:03:06,Atrasado
532,AV9777,6210,9664,2025-05-25 08:36:45,2025-05-25 20:26:45,Atrasado
533,AV8183,5291,17248,2024-06-06 09:32:56,2024-06-06 12:20:56,Atrasado
534,AV4906,11754,6505,2023-06-01 16:26:53,2023-06-01 19:47:53,Programado
535,AV1669,14741,14310,2025-10-21 00:09:45,2025-10-21 06:42:45,Programado
536,AV7302,7503,7942,2024-09-28 12:38:06,2024-09-29 00:12:06,Cancelado
537,AV8195,5819,17340,2025-09-26 07:03:41,2025-09-26 10:08:41,Concluído
538,AV3039,3475,13136,2025-06-28 19:09:04,2025-06-29 08:29:04,Programado
539,AV2230,18276,4847,2025-09-19 00:32:07,2025-09-19 04:31:07,Programado
540,AV4191,2229,4908,2025-10-03 17:00:54,2025-10-04 01:15:54,Concluído
541,AV7043,16764,5727,2025-01-29 05:46:37,2025-01-29 14:20:37,Programado
542,AV8383,12298,18436,2023-02-11 20:40:50,2023-02-11 22:22:50,Cancelado
543,AV2820,11701,4007,2023-05-24 10:15:31,2023-05-24 17:13:31,Cancelado
544,AV7194,3231,4140,2025-06-16 06:10:02,2025-06-16 18:28:02,Programado
545,AV8531,14056,9825,2025-03-23 02:05:57,2025-03-23 15:29:57,Cancelado
546,AV9287,3382,5687,2024-01-13 18:11:55,2024-01-14 07:31:55,Atrasado
547,AV6517,2547,19663,2024-01-22 22:02:20,2024-01-22 23:17:20,Concluído
548,AV9887,5068,12918,2025-09-06 05:18:15,2025-09-06 15:32:15,Programado
549,AV1275,5558,5304,2024-02-13 02:44:53,2024-02-13 09:04:53,Programado
550,AV4529,10477,13807,2024-12-29 15:37:21,2024-12-29 20:20:21,Atrasado
551,AV7073,5142,14250,2024-03-15 22:43:15,2024-03-16 05:24:15,Atrasado
552,AV9747,2201,12209,2024-02-11 17:16:16,2024-02-12 01:45:16,Atrasado
553,AV3640,4611,15264,2025-07-20 21:57:19,2025-07-21 02:05:19,Programado
554,AV9468,13637,11231,2023-08-31 07:54:26,2023-08-31 11:53:26,Concluído
555,AV7270,3599,6830,2025-02-07 09:09:26,2025-02-07 19:13:26,Atrasado
556,AV5746,16813,2420,2024-10-25 19:09:57,2024-10-26 04:56:57,Programado
557,AV8810,19834,1957,2025-08-27 12:06:25,2025-08-27 18:25:25,Atrasado
558,AV8210,6484,11836,2025-03-27 02:33:22,2025-03-27 14:13:22,Cancelado
559,AV4416,4727,9611,2025-02-24 19:25:15,2025-02-25 04:17:15,Programado
560,AV3935,4447,9350,2024-01-26 16:57:16,2024-01-27 00:17:16,Programado
561,AV7425,14881,1873,2023-09-06 08:31:30,2023-09-06 16:23:30,Concluído
562,AV8238,19353,3645,2023-01-02 20:10:56,2023-01-03 02:59:56,Concluído
563,AV2195,7443,10978,2024-07-12 09:17:06,2024-07-12 10:30:06,Concluído
564,AV6855,16159,2953,2025-08-18 16:33:30,2025-08-19 03:25:30,Cancelado
565,AV9995,14643,19986,2023-05-07 02:56:18,2023-05-07 10:16:18,Atrasado
566,AV5838,15205,15223,2024-09-07 01:20:09,2024-09-07 16:01:09,Programado
567,AV4024,3544,18657,2024-03-01 12:20:08,2024-03-01 22:36:08,Concluído
568,AV1507,2125,3726,2024-10-23 04:09:47,2024-10-23 04:51:47,Programado
569,AV4088,2930,5524,2023-01-28 16:13:03,2023-01-28 17:24:03,Atrasado
570,AV5577,6097,5740,2024-08-05 01:08:03,2024-08-05 03:17:03,Atrasado
571,AV6534,12720,16342,2023-06-30 10:10:09,2023-06-30 11:31:09,Programado
572,AV3781,19699,6174,2025-01-19 05:07:35,2025-01-19 10:01:35,Concluído
573,AV9208,11190,10301,2025-09-29 00:35:18,2025-09-29 05:19:18,Concluído
574,AV4550,1888,19730,2025-09-15 23:56:38,2025-09-16 04:30:38,Cancelado
575,AV4261,9570,36,2024-10-20 16:58:53,2024-10-21 03:28:53,Programado
576,AV9431,16695,11645,2023-06-23 07:53:33,2023-06-23 11:20:33,Concluído
577,AV9024,19085,2842,2022-12-15 17:34:11,2022-12-16 02:43:11,Programado
578,AV2320,2633,17046,2022-12-30 12:00:58,2022-12-30 22:19:58,Concluído
579,AV4704,6381,878,2025-09-01 08:15:15,2025-09-01 12:22:15,Cancelado
580,AV1365,4393,3213,2025-08-01 09:44:50,2025-08-01 17:40:50,Atrasado
581,AV2178,19174,3108,2025-02-08 09:50:28,2025-02-08 17:07:28,Concluído
582,AV4064,1021,8741,2023-10-08 16:59:24,2023-10-09 05:39:24,Programado
583,AV5183,13718,6363,2023-11-24 15:31:16,2023-11-25 01:52:16,Cancelado
584,AV9458,12197,16671,2024-04-01 01:23:50,2024-04-01 03:34:50,Programado
585,AV2025,18882,6286,2025-11-24 11:38:12,2025-11-24 14:02:12,Programado
586,AV4621,11933,13140,2025-07-31 22:19:07,2025-08-01 09:38:07,Programado
587,AV2480,1589,4561,2023-06-16 18:14:55,2023-06-17 03:05:55,Concluído
588,AV6760,12759,13570,2023-02-14 08:18:49,2023-02-14 22:28:49,Atrasado
589,AV1926,17644,12482,2023-02-12 06:51:26,2023-02-12 10:49:26,Programado
590,AV6662,15829,7498,2024-03-16 20:11:24,2024-03-17 04:26:24,Concluído
591,AV1394,7822,15684,2024-05-29 16:01:27,2024-05-29 21:32:27,Atrasado
592,AV3765,7864,9433,2025-03-19 00:33:24,2025-03-19 01:46:24,Cancelado
593,AV2804,5594,8333,2023-08-27 09:21:02,2023-08-27 22:32:02,Concluído
594,AV6773,15326,17539,2023-01-30 02:29:58,2023-01-30 07:12:58,Cancelado
595,AV2705,261,2623,2024-04-03 15:38:20,2024-04-04 03:13:20,Programado
596,AV8522,19060,8097,2023-11-02 19:55:51,2023-11-03 10:54:51,Atrasado
597,AV3776,6183,6450,2025-04-17 04:56:15,2025-04-17 19:45:15,Programado
598,AV4078,18804,12287,2023-11-08 03:38:39,2023-11-08 09:04:39,Concluído
599,AV1124,11218,16804,2024-11-10 17:26:44,2024-11-11 04:02:44,Concluído
600,AV9403,9457,11381,2023-12-27 23:53:26,2023-12-28 07:12:26,Cancelado
601,AV6323,9173,5880,2024-12-11 01:45:53,2024-12-11 05:41:53,Atrasado
602,AV2286,16214,629,2024-12-17 13:03:59,2024-12-18 03:37:59,Cancelado
603,AV4864,877,19400,2025-02-10 20:44:11,2025-02-11 05:08:11,Atrasado
604,AV3186,10532,11795,2024-02-04 12:06:56,2024-02-05 02:23:56,Cancelado
605,AV8864,560,7616,2024-04-19 09:52:44,2024-04-19 13:38:44,Programado
606,AV7980,4632,13388,2023-02-27 08:28:40,2023-02-27 21:50:40,Cancelado
607,AV6303,638,1528,2023-10-07 16:25:18,2023-10-07 19:22:18,Programado
608,AV4362,17392,18294,2024-02-12 09:32:34,2024-02-12 20:55:34,Concluído
609,AV9417,14731,4181,2023-08-30 21:47:23,2023-08-31 11:35:23,Concluído
610,AV3850,2988,10096,2025-02-21 15:01:45,2025-02-22 05:50:45,Atrasado
611,AV1196,10577,148,2023-10-21 01:37:02,2023-10-21 13:38:02,Atrasado
612,AV1899,10794,15340,2024-03-09 03:18:31,2024-03-09 11:27:31,Concluído
613,AV2540,19343,7378,2025-09-05 01:31:30,2025-09-05 06:31:30,Programado
614,AV4045,9584,3527,2024-09-10 22:31:24,2024-09-11 00:27:24,Concluído
615,AV9181,10439,381,2023-07-21 06:54:41,2023-07-21 11:28:41,Cancelado
616,AV6335,19486,19778,2024-12-10 02:51:09,2024-12-10 06:09:09,Cancelado
617,AV4790,10014,15000,2023-05-07 07:23:31,2023-05-07 15:15:31,Cancelado
